Num found not 1, instead 4. groupID: , artifact: hamcrest-all, version:  in file hamcrest-all-1.3.pom
Num found not 1, instead 25. groupID: , artifact: powermock-api-mockito, version:  in file powermock-api-mockito-1.6.2.pom
Num found not 1, instead 25. groupID: , artifact: powermock-api-mockito, version:  in file powermock-api-mockito-1.6.5.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.1-alpha2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.6.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.4-beta1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.1-beta1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3-beta2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3-beta1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.4.pom
Response not ok. groupID: , artifact: httpclient, version:  in file httpclient-4.1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.0-beta2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.5.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.4.1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.3.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.3.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.5.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2-beta1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.1.2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.5.1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2-alpha1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.2.1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.4-alpha1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.0.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.0-beta1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.0.2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.4.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.4.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.0.3.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.1.3.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.5.2.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.0.1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3-alpha1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.1-alpha1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.1.1.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.5.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.6.pom
Num found not 1, instead 70. groupID: , artifact: httpclient, version:  in file httpclient-4.3.1.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.2.0.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-3.0-alpha-1.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.0.9.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.0.8.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.0.6.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.0.10.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.0.7.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.1.0.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.0.11.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.2.1.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-3.0-alpha-2.pom
Num found not 1, instead 29. groupID: , artifact: maven-project, version:  in file maven-project-2.1.0-M1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-13.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-19.0-rc2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-11.0.2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-16.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-11.0.1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-13.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-11.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-14.0-rc3.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-17.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-14.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-10.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-19.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-14.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-12.0-rc2.pom
Num found not 1, instead 0. groupID: ${parent.groupId}, artifact: guava, version: ${parent.version} in file guava-r03.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-12.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-10.0.1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-14.0.1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-14.0-rc2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-17.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-12.0.1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-15.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-10.0-rc3.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-16.0.1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-12.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-13.0.1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-11.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-18.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-17.0-rc2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-19.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-10.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-18.0-rc2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-10.0-rc2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-18.0-rc1.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-19.0-rc3.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-13.0-rc2.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-15.0.pom
Num found not 1, instead 117. groupID: , artifact: guava, version:  in file guava-16.0.pom
Response not ok. groupID: org.codehaus.groovy, artifact: groovy-all, version: 1.6.8 in file groovy-all-1.6.8.pom
Num found not 1, instead 7. groupID: , artifact: maven-plugin-annotations, version:  in file maven-plugin-annotations-3.0.pom
Num found not 1, instead 7. groupID: , artifact: maven-plugin-annotations, version:  in file maven-plugin-annotations-3.4.pom
Num found not 1, instead 7. groupID: , artifact: maven-plugin-annotations, version:  in file maven-plugin-annotations-3.3.pom
Num found not 1, instead 7. groupID: , artifact: maven-plugin-annotations, version:  in file maven-plugin-annotations-3.2.pom
Num found not 1, instead 7. groupID: , artifact: maven-plugin-annotations, version:  in file maven-plugin-annotations-3.1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.0.6.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.2.1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.0.9.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-beta-1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.0.7.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.0.10.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.2.0.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.1.0.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.3.9.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.1.1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.2.5.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.2.1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.1.0.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.0.8.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-alpha-3.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.1.0-alpha-1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.3.3.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-beta-2.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0.1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-alpha-5.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.2.3.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.3.1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.1.0-M1.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0.4.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.2.2.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0.5.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-2.0.11.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0.2.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-alpha-4.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0.3.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-alpha-7.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-alpha-6.pom
Num found not 1, instead 56. groupID: , artifact: maven-artifact, version:  in file maven-artifact-3.0-beta-3.pom
Response not ok. groupID: , artifact: plexus-utils, version: 3.0.3 in file plexus-utils-3.0.3.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-4.0-beta5.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-4.0-beta4.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-4.1.0.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-3.0-rc3.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-4.0.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-4.0-beta.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-3.0-rc2.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-2.0-no_aop.pom
Num found not 1, instead 83. groupID: , artifact: guice, version:  in file guice-3.0.pom
Num found not 1, instead 0. groupID: org.slf4j, artifact: slf4j-simple, version: ${parent.version} in file slf4j-simple-1.1.0-beta0.pom
Num found not 1, instead 70. groupID: , artifact: slf4j-simple, version:  in file slf4j-simple-1.7.9.pom
Num found not 1, instead 70. groupID: org.slf4j, artifact: slf4j-simple, version:  in file slf4j-simple-1.5.7.pom
Num found not 1, instead 70. groupID: org.slf4j, artifact: slf4j-simple, version:  in file slf4j-simple-1.7.4.pom
Num found not 1, instead 70. groupID: org.slf4j, artifact: slf4j-simple, version:  in file slf4j-simple-1.7.3.pom
